"","iso3c","species_name","prod_method","quantity","distance","ef","emissions_nautical_mile","transport_emissions","rep"
"244","THA","Banana Prawn","Wild",8781.70757,3756,26.4726973417681,1746355855.67366,943032.162063777,10
"245","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,26.4726973417681,350086251.706105,189046.575921297,10
"246","THA","Giant Tiger Prawn","Wild",3418.23457,3756,26.4726973417681,679760047.781418,367070.425801966,10
"247","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,26.4726973417681,116999021.891387,63179.4718213488,10
"248","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,26.4726973417681,4272097956.78477,2306932.89666378,10
"249","THA","Western King Prawn","Wild",54.08972,3756,26.4726973417681,10756438.7108997,5808.47690388583,10
"250","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,26.4726973417681,41243932.1526364,22271.7233624237,10
"251","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,19.9928345377091,10039845.811199,5421.51673804744,11
"252","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,19.9928345377091,50537133.1242631,27290.0518871021,11
"253","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,19.9928345377091,2352937176.9917,1270586.07557552,11
"254","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,19.9928345377091,18082069.4908066,9764.31752503558,11
"255","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,19.9928345377091,23603961.8621865,12746.1394055807,11
"256","IDN","Banana Prawn","Wild",3115.6875,1280,19.9928345377091,159466047.126294,86111.6654481988,11
"257","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,19.9928345377091,3085029.6166956,1665.91599301562,11
"258","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,19.9928345377091,101518129.156185,54819.7897443401,11
"259","IND","Giant Tiger Prawn","Wild",448.50117,5419,19.9928345377091,97182283.3311203,52478.432998805,11
"260","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,19.9928345377091,9893971.36242317,5342.74453570851,11
"261","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,19.9928345377091,143240923.054226,77350.0984492823,11
"262","JPY","Kuruma Prawn","Farmed",86.42838,4915,19.9928345377091,16985731.7959031,9172.29516978768,11
"263","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,19.9928345377091,55118310.417757,29763.8876255888,11
"264","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,19.9928345377091,1201823.04719291,648.98444548417,11
"265","PNG","Banana Prawn","Wild",19.83527,856,19.9928345377091,678916.320158785,366.614812885744,11
"266","PNG","Giant Tiger Prawn","Wild",24.10937,856,19.9928345377091,825209.072613915,445.612899211514,11
"267","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,19.9928345377091,42260551.4429195,22820.6977791765,11
"268","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,19.9928345377091,77988955.5797636,42114.0360130723,11
"269","THA","Banana Prawn","Wild",8781.70757,3756,19.9928345377091,1318891052.75855,712201.168489617,11
"270","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,19.9928345377091,264393779.520296,142772.64094096,11
"271","THA","Giant Tiger Prawn","Wild",3418.23457,3756,19.9928345377091,513371568.646184,277220.647068939,11
"272","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,19.9928345377091,88360549.5711105,47714.6967683996,11
"273","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,19.9928345377091,3226393838.00618,1742252.67252334,11
"274","THA","Western King Prawn","Wild",54.08972,3756,19.9928345377091,8123528.04799844,4386.70514591916,11
"275","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,19.9928345377091,31148435.7096907,16820.155283233,11
"276","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,26.840740993293,13478674.0980985,7278.48401297319,12
"277","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,26.840740993293,67847012.7971831,36637.3869104789,12
"278","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,26.840740993293,3158860601.88245,1705784.72501652,12
"279","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,26.840740993293,24275504.4518604,13108.7724040046,12
"280","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,26.840740993293,31688744.5631363,17111.9220640936,12
"281","IDN","Banana Prawn","Wild",3115.6875,1280,26.840740993293,214086044.681064,115606.464127775,12
"282","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,26.840740993293,4141707.90750978,2236.52227005528,12
"283","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,26.840740993293,136289919.554201,73596.5565592688,12
"284","IND","Giant Tiger Prawn","Wild",448.50117,5419,26.840740993293,130468968.325004,70453.2428955021,12
"285","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,26.840740993293,13282835.0193653,7172.73091045725,12
"286","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,26.840740993293,192303522.94904,103843.902392482,12
"287","JPY","Kuruma Prawn","Farmed",86.42838,4915,26.840740993293,22803651.3209506,12313.9717133133,12
"288","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,26.840740993293,73997325.9479822,39958.5560119104,12
"289","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,26.840740993293,1613469.11908026,871.273324303342,12
"290","PNG","Banana Prawn","Wild",19.83527,856,26.840740993293,911457.405958684,492.186999217689,12
"291","PNG","Giant Tiger Prawn","Wild",24.10937,856,26.840740993293,1107858.06492667,598.243355060404,12
"292","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,26.840740993293,56735552.5987918,30637.1984033476,12
"293","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,26.840740993293,104701579.613719,56538.8529914084,12
"294","THA","Banana Prawn","Wild",8781.70757,3756,26.840740993293,1770635028.19946,956142.915227709,12
"295","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,26.840740993293,354953418.083718,191674.845765208,12
"296","THA","Giant Tiger Prawn","Wild",3418.23457,3756,26.840740993293,689210590.992649,372173.719136031,12
"297","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,26.840740993293,118625631.627668,64057.8410789408,12
"298","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,26.840740993293,4331491924.51644,2339005.63923888,12
"299","THA","Western King Prawn","Wild",54.08972,3756,26.840740993293,10905982.9348771,5889.23078483363,12
"300","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,26.840740993293,41817336.7889956,22581.3618660576,12
"301","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,32.4884128754027,16314777.9422872,8809.98008883509,13
"302","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,32.4884128754027,82122984.7815458,44346.4117820348,13
"303","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,32.4884128754027,3823529591.65489,2064705.97949364,13
"304","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,32.4884128754027,29383414.2502918,15867.0436951576,13
"305","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,32.4884128754027,38356505.0282182,20712.5127152378,13
"306","IDN","Banana Prawn","Wild",3115.6875,1280,32.4884128754027,259132779.240272,139931.700789747,13
"307","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,32.4884128754027,5013181.88429006,2707.11821751663,13
"308","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,32.4884128754027,164967248.047986,89082.3139459126,13
"309","IND","Giant Tiger Prawn","Wild",448.50117,5419,32.4884128754027,157921486.274531,85277.6025882468,13
"310","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,32.4884128754027,16077731.5489476,8681.97503643168,13
"311","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,32.4884128754027,232766906.566553,125694.129545939,13
"312","JPY","Kuruma Prawn","Farmed",86.42838,4915,32.4884128754027,27601862.3840113,14905.0056873661,13
"313","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,32.4884128754027,89567410.8875952,48366.4018793014,13
"314","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,32.4884128754027,1952965.86318129,1054.6015661179,13
"315","PNG","Banana Prawn","Wild",19.83527,856,32.4884128754027,1103240.94742871,595.750111611505,13
"316","PNG","Giant Tiger Prawn","Wild",24.10937,856,32.4884128754027,1340967.08543465,724.122226134712,13
"317","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,32.4884128754027,68673516.0554722,37083.698669955,13
"318","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,32.4884128754027,126732274.19643,68435.428066072,13
"319","THA","Banana Prawn","Wild",8781.70757,3756,32.4884128754027,2143201704.53449,1157328.92044863,13
"320","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,32.4884128754027,429640642.228204,232005.94680323,13
"321","THA","Giant Tiger Prawn","Wild",3418.23457,3756,32.4884128754027,834230256.305692,450484.338405074,13
"322","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,32.4884128754027,143586143.873157,77536.5176915048,13
"323","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,32.4884128754027,5242899145.19599,2831165.53840584,13
"324","THA","Western King Prawn","Wild",54.08972,3756,32.4884128754027,13200756.1374301,7128.40831421223,13
"325","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,32.4884128754027,50616296.4461428,27332.8000809171,13
"326","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,14.6922351977322,7378032.15091301,3984.13736149302,14
"327","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,14.6922351977322,37138478.0222293,20054.7781320038,14
"328","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,14.6922351977322,1729114815.84298,933722.000555209,14
"329","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,14.6922351977322,13288061.6462657,7175.55328898349,14
"330","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,14.6922351977322,17345962.5559069,9366.81978018975,14
"331","IDN","Banana Prawn","Wild",3115.6875,1280,14.6922351977322,117187618.694744,63281.3140951617,14
"332","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,14.6922351977322,2267111.28104275,1224.24009176308,14
"333","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,14.6922351977322,74603139.8190793,40285.6955023028,14
"334","IND","Giant Tiger Prawn","Wild",448.50117,5419,14.6922351977322,71416834.919551,38565.0908565576,14
"335","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,14.6922351977322,7270832.65867936,3926.24963568686,14
"336","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,14.6922351977322,105264179.89823,56842.6571450442,14
"337","JPY","Kuruma Prawn","Farmed",86.42838,4915,14.6922351977322,12482390.4324475,6740.49083352167,14
"338","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,14.6922351977322,40505070.8958696,21872.7382837696,14
"339","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,14.6922351977322,883189.766919199,476.922474136367,14
"340","PNG","Banana Prawn","Wild",19.83527,856,14.6922351977322,498918.661910494,269.416077431667,14
"341","PNG","Giant Tiger Prawn","Wild",24.10937,856,14.6922351977322,606425.555079664,327.469799743018,14
"342","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,14.6922351977322,31056224.6796037,16770.361326986,14
"343","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,14.6922351977322,57312137.3081034,30948.5541463758,14
"344","THA","Banana Prawn","Wild",8781.70757,3756,14.6922351977322,969220122.877765,523378.866353993,14
"345","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,14.6922351977322,194296390.849571,104920.051058769,14
"346","THA","Giant Tiger Prawn","Wild",3418.23457,3756,14.6922351977322,377263955.051105,203722.535727596,14
"347","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,14.6922351977322,64933962.9181159,35064.3399757826,14
"348","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,14.6922351977322,2370996319.66106,1280338.01261697,14
"349","THA","Western King Prawn","Wild",54.08972,3756,14.6922351977322,5969778.04680234,3223.68014527326,14
"350","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,14.6922351977322,22890208.1205667,12360.712385106,14
"351","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,20.1120719506405,10099723.5258122,5453.85070393856,15
"352","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,20.1120719506405,50838536.9596893,27452.8099582322,15
"353","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,20.1120719506405,2366970111.70365,1278163.86031997,15
"354","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,20.1120719506405,18189911.0868776,9822.55198691391,15
"355","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,20.1120719506405,23744736.0651676,12822.1574751905,15
"356","IDN","Banana Prawn","Wild",3115.6875,1280,20.1120719506405,160417103.809821,86625.2360573033,15
"357","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,20.1120719506405,3103428.75612817,1675.85152830921,15
"358","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,20.1120719506405,102123584.028699,55146.7353754976,15
"359","IND","Giant Tiger Prawn","Wild",448.50117,5419,20.1120719506405,97761879.1870913,52791.4147610293,15
"360","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,20.1120719506405,9952979.08074583,5374.60870360275,15
"361","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,20.1120719506405,144095212.977883,77811.4150080567,15
"362","JPY","Kuruma Prawn","Farmed",86.42838,4915,20.1120719506405,17087034.8258597,9226.99880596422,15
"363","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,20.1120719506405,55447036.4284168,29941.3996713451,15
"364","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,20.1120719506405,1208990.72872793,652.85499351308,15
"365","PNG","Banana Prawn","Wild",19.83527,856,20.1120719506405,682965.382109453,368.801306339105,15
"366","PNG","Giant Tiger Prawn","Wild",24.10937,856,20.1120719506405,830130.62562134,448.270537835523,15
"367","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,20.1120719506405,42512593.6840337,22956.8005893782,15
"368","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,20.1120719506405,78454082.2871853,42365.2044350801,15
"369","THA","Banana Prawn","Wild",8781.70757,3756,20.1120719506405,1326756928.7439,716448.741521707,15
"370","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,20.1120719506405,265970625.975244,143624.138026632,15
"371","THA","Giant Tiger Prawn","Wild",3418.23457,3756,20.1120719506405,516433320.475443,278873.993056739,15
"372","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,20.1120719506405,88887532.5417434,47999.2675725415,15
"373","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,20.1120719506405,3245636074.69934,1752643.48033764,15
"374","THA","Western King Prawn","Wild",54.08972,3756,20.1120719506405,8171976.82931016,4412.86748782749,15
"375","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,20.1120719506405,31334205.2104525,16920.4708136443,15
"376","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,32.6283804961946,16385065.7910992,8847.93552719359,16
"377","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,32.6283804961946,82476789.6545719,44537.4664134688,16
"378","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,32.6283804961946,3840002244.29027,2073601.21191674,16
"379","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,32.6283804961946,29510004.8165693,15935.4026009474,16
"380","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,32.6283804961946,38521753.7515486,20801.7470258362,16
"381","IDN","Banana Prawn","Wild",3115.6875,1280,32.6283804961946,260249183.378527,140534.559024405,16
"382","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,32.6283804961946,5034779.83503121,2718.78111091685,16
"383","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,32.6283804961946,165677965.229106,89466.1012237172,16
"384","IND","Giant Tiger Prawn","Wild",448.50117,5419,32.6283804961946,158601848.679138,85644.9982867344,16
"385","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,32.6283804961946,16146998.1468964,8719.37899932406,16
"386","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,32.6283804961946,233769720.407788,126235.649020206,16
"387","JPY","Kuruma Prawn","Farmed",86.42838,4915,32.6283804961946,27720777.6114843,14969.2199102015,16
"388","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,32.6283804961946,89953288.0755793,48574.7755608128,16
"389","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,32.6283804961946,1961379.69325682,1059.14503435868,16
"390","PNG","Banana Prawn","Wild",19.83527,856,32.6283804961946,1107993.96540974,598.316741321259,16
"391","PNG","Giant Tiger Prawn","Wild",24.10937,856,32.6283804961946,1346744.28277662,727.241912699374,16
"392","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,32.6283804961946,68969377.496613,37243.463848171,16
"393","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,32.6283804961946,127278266.238726,68730.2637689122,16
"394","THA","Banana Prawn","Wild",8781.70757,3756,32.6283804961946,2152435114.75405,1162314.96196718,16
"395","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,32.6283804961946,431491633.802301,233005.482253243,16
"396","THA","Giant Tiger Prawn","Wild",3418.23457,3756,32.6283804961946,837824313.812148,452425.12945856,16
"397","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,32.6283804961946,144204746.29654,77870.5630001318,16
"398","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,32.6283804961946,5265486771.19727,2843362.85644653,16
"399","THA","Western King Prawn","Wild",54.08972,3756,32.6283804961946,13257628.0577758,7159.11915119894,16
"400","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,32.6283804961946,50834363.19548,27450.5561255592,16
"401","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,33.6295324237086,16887816.4624394,9119.42088971726,17
"402","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,33.6295324237086,85007463.7389774,45904.0304190478,17
"403","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,33.6295324237086,3957826837.17736,2137226.49207577,17
"404","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,33.6295324237086,30415474.1580986,16424.3560453733,17
"405","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,33.6295324237086,39703734.8193518,21440.01680245,17
"406","IDN","Banana Prawn","Wild",3115.6875,1280,33.6295324237086,268234531.336688,144846.646921811,17
"407","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,33.6295324237086,5189264.35003918,2802.20274902116,17
"408","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,33.6295324237086,170761540.071414,92211.2316385637,17
"409","IND","Giant Tiger Prawn","Wild",448.50117,5419,33.6295324237086,163468303.712998,88272.8840050188,17
"410","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,33.6295324237086,16642444.0768657,8986.9198015075,17
"411","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,33.6295324237086,240942586.563617,130108.996744353,17
"412","JPY","Kuruma Prawn","Farmed",86.42838,4915,33.6295324237086,28571347.2541045,15428.5275172164,17
"413","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,33.6295324237086,92713367.0734808,50065.2182196797,17
"414","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,33.6295324237086,2021561.62783735,1091.64327903217,17
"415","PNG","Banana Prawn","Wild",19.83527,856,33.6295324237086,1141991.0647838,616.675174983252,17
"416","PNG","Giant Tiger Prawn","Wild",24.10937,856,33.6295324237086,1388067.07030288,749.556217963555,17
"417","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,33.6295324237086,71085597.3080201,38386.2225463308,17
